ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Birth date,Hire date,Work load Average/day ,Hit target,Disciplinary failure,Education,Children,Drinker,Smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,HI1_WorkSatisfaction,HI2_LikesManager,HI3_EnjoysColleagues,HI4_WantstoStay,,,,
32,14,10,4,4,289,48,29,49,4/1/1969,3/27/1989,"284,853",91,0,1,0,0,0,2,108,172,36,3,1,3,2,2,,,,
32,23,10,5,4,289,48,29,49,4/1/1969,3/27/1989,"284,853",91,0,1,0,0,0,2,108,172,36,2,2,5,3,2,,,,
33,23,10,4,4,248,25,14,47,4/1/1971,3/27/1991,"253,465",93,0,1,2,0,0,1,86,165,32,2,1,4,4,4,,,,
33,10,10,2,4,248,25,14,47,4/1/1971,3/27/1991,"284,853",91,0,1,2,0,0,1,86,165,32,8,2,3,2,3,,,,
34,23,10,3,4,118,10,10,37,3/29/1981,3/24/2001,"253,465",93,0,1,0,0,0,0,83,172,28,3,1,4,3,2,,,,
34,23,10,3,4,118,10,10,37,3/29/1981,3/24/2001,"253,465",93,0,1,0,0,0,0,83,172,28,3,1,4,3,2,,,,
34,23,10,3,4,118,10,10,37,3/29/1981,3/24/2001,"284,853",91,0,1,0,0,0,0,83,172,28,2,2,5,2,2,,,,
36,0,10,4,4,118,13,18,50,4/1/1968,3/27/1988,"253,465",93,1,1,1,1,0,0,98,178,31,0,1,5,3,2,,,,
36,28,10,3,4,118,13,18,50,4/1/1968,3/27/1988,"265,017",88,0,1,1,1,0,0,98,178,31,1,1,3,3,1,,,,
36,28,10,5,4,118,13,18,50,4/1/1968,3/27/1988,"265,017",88,0,1,1,1,0,0,98,178,31,1,1,3,3,2,,,,
36,23,10,5,4,118,13,18,50,4/1/1968,3/27/1988,"265,017",88,0,1,1,1,0,0,98,178,31,1,2,4,2,1,,,,
1,18,11,4,4,235,11,14,37,3/29/1981,3/24/2001,"284,031",97,0,3,1,0,0,1,88,172,29,1,2,5,3,1,,,,
1,25,11,5,4,235,11,14,37,3/29/1981,3/24/2001,"284,031",97,0,3,1,0,0,1,88,172,29,2,1,4,3,2,,,,
3,23,11,5,4,179,51,18,38,3/29/1980,3/24/2000,"306,345",93,0,1,0,1,0,0,89,170,31,1,1,4,3,1,,,,
3,13,11,5,4,179,51,18,38,3/29/1980,3/24/2000,"306,345",93,0,1,0,1,0,0,89,170,31,8,2,5,2,2,,,,
3,6,11,3,4,179,51,18,38,3/29/1980,3/24/2000,"284,031",97,0,1,0,1,0,0,89,170,31,8,1,5,3,2,,,,
3,28,11,5,4,179,51,18,38,3/29/1980,3/24/2000,"284,031",97,0,1,0,1,0,0,89,170,31,3,1,4,2,2,,,,
3,28,11,3,4,179,51,18,38,3/29/1980,3/24/2000,"284,031",97,0,1,0,1,0,0,89,170,31,1,1,4,2,1,,,,
3,23,11,5,4,179,51,18,38,3/29/1980,3/24/2000,"284,031",97,0,1,0,1,0,0,89,170,31,1,1,4,2,1,,,,
3,21,11,3,4,179,51,18,38,3/29/1980,3/24/2000,"268,519",93,0,1,0,1,0,0,89,170,31,1,2,4,2,2,,,,
3,28,11,6,4,179,51,18,38,3/29/1980,3/24/2000,"268,519",93,0,1,0,1,0,0,89,170,31,1,1,4,2,1,,,,
3,28,11,2,4,179,51,18,38,3/29/1980,3/24/2000,"268,519",93,0,1,0,1,0,0,89,170,31,1,2,4,3,2,,,,
5,26,11,2,4,235,20,13,43,3/31/1975,3/26/1995,"284,031",97,0,1,1,1,0,0,106,167,38,8,1,4,3,2,,,,
5,0,11,5,4,235,20,13,43,3/31/1975,3/26/1995,"268,519",93,1,1,1,1,0,0,106,167,38,0,2,5,3,1,,,,
6,22,11,2,4,189,29,13,33,3/28/1985,3/23/2005,"306,345",93,0,1,2,0,0,2,69,167,25,8,3,5,1,4,,,,
7,0,11,3,4,279,5,14,39,3/30/1979,3/25/1999,"284,031",97,1,1,2,1,1,0,68,168,24,0,4,4,3,2,,,,
10,22,11,3,4,361,52,3,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,1,0,4,80,172,27,8,1,3,3,1,,,,
10,28,11,2,4,361,52,3,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,1,0,4,80,172,27,2,1,5,2,2,,,,
11,24,11,4,4,289,36,13,33,3/28/1985,3/23/2005,"268,519",93,0,1,2,1,0,1,90,172,30,8,2,1,5,4,,,,
11,0,11,4,4,289,36,13,33,3/28/1985,3/23/2005,"268,519",93,1,1,2,1,0,1,90,172,30,0,4,1,3,3,,,,
13,26,11,6,4,369,17,12,31,3/28/1987,3/23/2007,"268,519",93,0,1,3,1,0,0,70,169,25,8,4,1,4,5,,,,
14,10,11,2,4,155,12,14,34,3/28/1984,3/23/2004,"306,345",93,0,1,2,1,0,0,95,196,25,32,5,3,2,5,,,,
14,11,11,2,4,155,12,14,34,3/28/1984,3/23/2004,"284,031",97,0,1,2,1,0,0,95,196,25,120,2,3,2,1,,,,
15,23,11,5,4,291,31,12,40,3/30/1978,3/25/1998,"306,345",93,0,1,1,1,0,1,73,171,25,5,1,4,3,1,,,,
15,14,11,2,4,291,31,12,40,3/30/1978,3/25/1998,"306,345",93,0,1,1,1,0,1,73,171,25,40,2,3,2,1,,,,
15,23,11,2,4,291,31,12,40,3/30/1978,3/25/1998,"284,031",97,0,1,1,1,0,1,73,171,25,1,1,5,3,2,,,,
15,12,11,6,4,291,31,12,40,3/30/1978,3/25/1998,"284,031",97,0,1,1,1,0,1,73,171,25,4,1,5,2,2,,,,
15,28,11,4,4,291,31,12,40,3/30/1978,3/25/1998,"268,519",93,0,1,1,1,0,1,73,171,25,2,2,4,2,1,,,,
15,0,11,3,4,291,31,12,40,3/30/1978,3/25/1998,"268,519",93,1,1,1,1,0,1,73,171,25,0,1,4,2,2,,,,
17,21,11,5,4,179,22,17,40,3/30/1978,3/25/1998,"306,345",93,0,2,2,0,1,0,63,170,22,8,5,2,1,4,,,,
18,0,11,3,4,330,16,4,28,3/27/1990,3/22/2010,"284,031",97,1,2,0,0,0,0,84,182,25,0,2,4,3,2,,,,
18,2,11,4,4,330,16,4,28,3/27/1990,3/22/2010,"268,519",93,0,2,0,0,0,0,84,182,25,24,1,3,3,2,,,,
20,28,11,6,4,260,50,11,36,3/29/1982,3/24/2002,"284,031",97,0,1,4,1,0,0,65,168,23,3,5,1,3,5,,,,
20,10,11,4,4,260,50,11,36,3/29/1982,3/24/2002,"284,031",97,0,1,4,1,0,0,65,168,23,8,4,2,4,5,,,,
20,15,11,6,4,260,50,11,36,3/29/1982,3/24/2002,"284,031",97,0,1,4,1,0,0,65,168,23,8,5,1,4,5,,,,
23,1,11,2,4,378,49,11,36,3/29/1982,3/24/2002,"284,031",97,0,1,2,0,1,4,65,174,21,8,1,3,5,1,,,,
23,0,11,6,4,378,49,11,36,3/29/1982,3/24/2002,"284,031",97,1,1,2,0,1,4,65,174,21,0,2,3,2,3,,,,
24,13,11,6,4,246,25,16,41,3/30/1977,3/25/1997,"284,031",97,0,1,0,1,0,0,67,170,23,8,1,4,3,1,,,,
24,13,11,2,4,246,25,16,41,3/30/1977,3/25/1997,"284,031",97,0,1,0,1,0,0,67,170,23,8,2,3,2,2,,,,
25,1,11,6,4,235,16,8,32,3/28/1986,3/23/2006,"268,519",93,0,3,0,0,0,0,75,178,25,8,1,4,3,2,,,,
28,23,11,4,4,225,26,9,28,3/27/1990,3/22/2010,"306,345",93,0,1,1,0,0,2,69,169,24,1,1,5,2,2,,,,
28,23,11,6,4,225,26,9,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,0,0,2,69,169,24,4,2,5,3,2,,,,
28,14,11,5,4,225,26,9,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,0,0,2,69,169,24,3,2,3,2,2,,,,
28,23,11,3,4,225,26,9,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,0,0,2,69,169,24,2,2,4,2,2,,,,
28,23,11,6,4,225,26,9,28,3/27/1990,3/22/2010,"268,519",93,0,1,1,0,0,2,69,169,24,2,1,4,3,1,,,,
33,23,11,2,4,248,25,14,47,4/1/1971,3/27/1991,"284,031",97,0,1,2,0,0,1,86,165,32,2,4,4,2,3,,,,
33,14,11,5,4,248,25,14,47,4/1/1971,3/27/1991,"268,519",93,0,1,2,0,0,1,86,165,32,4,2,3,2,2,,,,
34,11,11,2,4,118,10,10,37,3/29/1981,3/24/2001,"284,031",97,0,1,0,0,0,0,83,172,28,8,1,3,3,2,,,,
34,11,11,4,4,118,10,10,37,3/29/1981,3/24/2001,"284,031",97,0,1,0,0,0,0,83,172,28,3,2,4,2,2,,,,
34,28,11,4,4,118,10,10,37,3/29/1981,3/24/2001,"268,519",93,0,1,0,0,0,0,83,172,28,3,2,4,3,2,,,,
34,9,11,3,4,118,10,10,37,3/29/1981,3/24/2001,"268,519",93,0,1,0,0,0,0,83,172,28,8,2,5,3,1,,,,
34,13,11,5,4,118,10,10,37,3/29/1981,3/24/2001,"268,519",93,0,1,0,0,0,0,83,172,28,2,2,3,2,2,,,,
34,23,11,2,4,118,10,10,37,3/29/1981,3/24/2001,"268,519",93,0,1,0,0,0,0,83,172,28,8,2,3,3,2,,,,
34,8,11,3,4,118,10,10,37,3/29/1981,3/24/2001,"268,519",93,0,1,0,0,0,0,83,172,28,8,2,3,2,1,,,,
1,13,12,3,2,235,11,14,37,3/29/1981,3/24/2001,"330,061",100,0,3,1,0,0,1,88,172,29,1,2,5,2,1,,,,
3,28,12,4,2,179,51,18,38,3/29/1980,3/24/2000,"330,061",100,0,1,0,1,0,0,89,170,31,1,1,3,3,1,,,,
3,28,12,6,2,179,51,18,38,3/29/1980,3/24/2000,"330,061",100,0,1,0,1,0,0,89,170,31,1,1,4,2,1,,,,
3,27,12,4,2,179,51,18,38,3/29/1980,3/24/2000,"313,532",96,0,1,0,1,0,0,89,170,31,3,2,4,2,1,,,,
3,27,12,5,2,179,51,18,38,3/29/1980,3/24/2000,"313,532",96,0,1,0,1,0,0,89,170,31,3,2,3,2,2,,,,
3,27,12,6,2,179,51,18,38,3/29/1980,3/24/2000,"313,532",96,0,1,0,1,0,0,89,170,31,2,1,4,2,2,,,,
5,26,12,2,2,235,20,13,43,3/31/1975,3/26/1995,"330,061",100,0,1,1,1,0,0,106,167,38,8,2,3,3,2,,,,
11,18,12,3,2,289,36,13,33,3/28/1985,3/23/2005,"308,593",95,0,1,2,1,0,1,90,172,30,8,2,4,3,2,,,,
11,22,12,5,2,289,36,13,33,3/28/1985,3/23/2005,"308,593",95,0,1,2,1,0,1,90,172,30,3,2,1,3,2,,,,
11,26,12,2,2,289,36,13,33,3/28/1985,3/23/2005,"330,061",100,0,1,2,1,0,1,90,172,30,8,3,5,4,4,,,,
11,13,12,4,2,289,36,13,33,3/28/1985,3/23/2005,"313,532",96,0,1,2,1,0,1,90,172,30,8,4,5,5,4,,,,
14,18,12,3,2,155,12,14,34,3/28/1984,3/23/2004,"308,593",95,0,1,2,1,0,0,95,196,25,8,5,3,4,3,,,,
14,23,12,2,2,155,12,14,34,3/28/1984,3/23/2004,"330,061",100,0,1,2,1,0,0,95,196,25,2,2,3,2,4,,,,
14,23,12,3,2,155,12,14,34,3/28/1984,3/23/2004,"330,061",100,0,1,2,1,0,0,95,196,25,4,1,4,4,3,,,,
14,18,12,3,2,155,12,14,34,3/28/1984,3/23/2004,"313,532",96,0,1,2,1,0,0,95,196,25,8,2,1,4,3,,,,
15,3,12,4,2,291,31,12,40,3/30/1978,3/25/1998,"330,061",100,0,1,1,1,0,1,73,171,25,8,2,3,2,1,,,,
17,25,12,5,2,179,22,17,40,3/30/1978,3/25/1998,"313,532",96,0,2,2,0,1,0,63,170,22,2,1,3,3,3,,,,
17,25,12,6,2,179,22,17,40,3/30/1978,3/25/1998,"313,532",96,0,2,2,0,1,0,63,170,22,2,5,4,3,5,,,,
17,25,12,4,2,179,22,17,40,3/30/1978,3/25/1998,"313,532",96,0,2,2,0,1,0,63,170,22,2,4,1,2,3,,,,
17,18,12,6,2,179,22,17,40,3/30/1978,3/25/1998,"313,532",96,0,2,2,0,1,0,63,170,22,3,4,2,4,1,,,,
22,18,12,3,2,179,26,9,30,3/27/1988,3/22/2008,"308,593",95,0,3,0,0,0,0,56,171,19,8,2,3,2,1,,,,
22,12,12,2,2,179,26,9,30,3/27/1988,3/22/2008,"313,532",96,0,3,0,0,0,0,56,171,19,24,2,3,3,1,,,,
22,12,12,5,2,179,26,9,30,3/27/1988,3/22/2008,"313,532",96,0,3,0,0,0,0,56,171,19,16,2,3,2,2,,,,
22,13,12,2,2,179,26,9,30,3/27/1988,3/22/2008,"313,532",96,0,3,0,0,0,0,56,171,19,3,1,3,3,2,,,,
22,27,12,2,2,179,26,9,30,3/27/1988,3/22/2008,"313,532",96,0,3,0,0,0,0,56,171,19,2,2,3,3,1,,,,
22,27,12,4,2,179,26,9,30,3/27/1988,3/22/2008,"313,532",96,0,3,0,0,0,0,56,171,19,2,1,3,2,1,,,,
1,26,12,4,4,235,11,14,37,3/29/1981,3/24/2001,"261,306",97,0,3,1,0,0,1,88,172,29,8,2,5,3,2,,,,
1,23,12,2,4,235,11,14,37,3/29/1981,3/24/2001,"236,629",93,0,3,1,0,0,1,88,172,29,3,1,5,3,1,,,,
1,25,12,5,4,235,11,14,37,3/29/1981,3/24/2001,"236,629",93,0,3,1,0,0,1,88,172,29,2,2,5,3,2,,,,
1,14,12,3,2,235,11,14,37,3/29/1981,3/24/2001,"236,629",93,0,3,1,0,0,1,88,172,29,4,2,4,3,2,,,,
3,28,12,2,4,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,2,1,4,3,2,,,,
3,28,12,2,4,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,1,2,4,2,2,,,,
3,28,12,5,4,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,1,1,5,3,1,,,,
3,28,12,6,4,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,1,1,4,3,1,,,,
3,28,12,6,4,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,1,2,4,3,2,,,,
3,28,12,2,2,179,51,18,38,3/29/1980,3/24/2000,"236,629",93,0,1,0,1,0,0,89,170,31,3,1,4,3,1,,,,
3,13,12,3,4,179,51,18,38,3/29/1980,3/24/2000,"280,549",98,0,1,0,1,0,0,89,170,31,32,2,4,3,2,,,,
5,13,12,3,2,235,20,13,43,3/31/1975,3/26/1995,"236,629",93,0,1,1,1,0,0,106,167,38,8,2,4,2,2,,,,
5,26,12,6,4,235,20,13,43,3/31/1975,3/26/1995,"280,549",98,0,1,1,1,0,0,106,167,38,8,1,5,2,1,,,,
10,22,12,4,4,361,52,3,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,1,0,4,80,172,27,8,2,5,3,1,,,,
10,22,12,4,4,361,52,3,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,1,0,4,80,172,27,8,2,5,2,1,,,,
10,14,12,5,4,361,52,3,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,1,0,4,80,172,27,4,2,4,3,2,,,,
11,7,12,4,4,289,36,13,33,3/28/1985,3/23/2005,"306,345",93,0,1,2,1,0,1,90,172,30,24,1,3,4,5,,,,
11,19,12,2,2,289,36,13,33,3/28/1985,3/23/2005,"236,629",93,0,1,2,1,0,1,90,172,30,8,2,4,5,4,,,,
12,18,12,2,4,233,51,1,31,3/28/1987,3/23/2007,"280,549",98,0,2,1,1,0,8,68,178,21,8,2,3,2,2,,,,
14,6,12,6,4,155,12,14,34,3/28/1984,3/23/2004,"306,345",93,0,1,2,1,0,0,95,196,25,8,2,2,2,4,,,,
14,1,12,2,2,155,12,14,34,3/28/1984,3/23/2004,"343,253",95,0,1,2,1,0,0,95,196,25,16,2,4,2,2,,,,
14,18,12,3,2,155,12,14,34,3/28/1984,3/23/2004,"280,549",98,0,1,2,1,0,0,95,196,25,80,3,2,4,2,,,,
15,23,12,5,4,291,31,12,40,3/30/1978,3/25/1998,"306,345",93,0,1,1,1,0,1,73,171,25,3,1,4,2,2,,,,
15,22,12,4,2,291,31,12,40,3/30/1978,3/25/1998,"343,253",95,0,1,1,1,0,1,73,171,25,8,1,5,2,1,,,,
15,28,12,4,4,291,31,12,40,3/30/1978,3/25/1998,"280,549",98,0,1,1,1,0,1,73,171,25,1,1,4,3,1,,,,
17,21,12,4,4,179,22,17,40,3/30/1978,3/25/1998,"306,345",93,0,2,2,0,1,0,63,170,22,8,4,4,2,2,,,,
17,17,12,3,2,179,22,17,40,3/30/1978,3/25/1998,"343,253",95,0,2,2,0,1,0,63,170,22,8,3,2,4,2,,,,
17,11,12,2,2,179,22,17,40,3/30/1978,3/25/1998,"343,253",95,0,2,2,0,1,0,63,170,22,40,4,2,3,2,,,,
17,18,12,6,4,179,22,17,40,3/30/1978,3/25/1998,"280,549",98,0,2,2,0,1,0,63,170,22,2,1,3,2,1,,,,
19,28,12,3,2,291,50,12,32,3/28/1986,3/23/2006,"343,253",95,0,1,0,1,0,0,65,169,23,2,2,4,2,1,,,,
20,28,12,6,4,260,50,11,36,3/29/1982,3/24/2002,"306,345",93,0,1,4,1,0,0,65,168,23,4,5,2,4,4,,,,
20,26,12,6,4,260,50,11,36,3/29/1982,3/24/2002,"261,306",97,0,1,4,1,0,0,65,168,23,8,5,1,4,4,,,,
20,28,12,6,4,260,50,11,36,3/29/1982,3/24/2002,"261,306",97,0,1,4,1,0,0,65,168,23,3,4,2,3,4,,,,
20,19,12,3,2,260,50,11,36,3/29/1982,3/24/2002,"343,253",95,0,1,4,1,0,0,65,168,23,8,5,1,3,5,,,,
20,13,12,4,2,260,50,11,36,3/29/1982,3/24/2002,"343,253",95,0,1,4,1,0,0,65,168,23,8,4,1,4,4,,,,
20,13,12,6,2,260,50,11,36,3/29/1982,3/24/2002,"343,253",95,0,1,4,1,0,0,65,168,23,40,5,2,3,5,,,,
20,28,12,6,4,260,50,11,36,3/29/1982,3/24/2002,"236,629",93,0,1,4,1,0,0,65,168,23,4,4,1,3,5,,,,
20,26,12,4,2,260,50,11,36,3/29/1982,3/24/2002,"236,629",93,0,1,4,1,0,0,65,168,23,8,5,1,4,5,,,,
22,13,12,5,2,179,26,9,30,3/27/1988,3/22/2008,"343,253",95,0,3,0,0,0,0,56,171,19,8,1,4,2,2,,,,
22,23,12,3,4,179,26,9,30,3/27/1988,3/22/2008,"236,629",93,0,3,0,0,0,0,56,171,19,1,1,3,3,2,,,,
22,13,12,6,4,179,26,9,30,3/27/1988,3/22/2008,"280,549",98,0,3,0,0,0,0,56,171,19,1,2,4,2,1,,,,
22,13,12,3,4,179,26,9,30,3/27/1988,3/22/2008,"280,549",98,0,3,0,0,0,0,56,171,19,16,2,5,2,1,,,,
24,19,12,6,2,246,25,16,41,3/30/1977,3/25/1997,"261,306",97,0,1,0,1,0,0,67,170,23,8,2,4,3,2,,,,
24,4,12,5,4,246,25,16,41,3/30/1977,3/25/1997,"236,629",93,0,1,0,1,0,0,67,170,23,8,2,4,2,2,,,,
28,23,12,4,4,225,26,9,28,3/27/1990,3/22/2010,"306,345",93,0,1,1,0,0,2,69,169,24,1,2,5,2,2,,,,
28,23,12,4,4,225,26,9,28,3/27/1990,3/22/2010,"306,345",93,0,1,1,0,0,2,69,169,24,3,1,4,3,2,,,,
28,13,12,6,4,225,26,9,28,3/27/1990,3/22/2010,"306,345",93,0,1,1,0,0,2,69,169,24,3,2,5,3,1,,,,
28,28,12,3,4,225,26,9,28,3/27/1990,3/22/2010,"306,345",93,0,1,1,0,0,2,69,169,24,3,2,3,3,1,,,,
28,23,12,5,4,225,26,9,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,0,0,2,69,169,24,2,1,4,3,1,,,,
28,28,12,5,4,225,26,9,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,0,0,2,69,169,24,3,1,4,3,1,,,,
28,23,12,3,4,225,26,9,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,0,0,2,69,169,24,2,2,3,3,2,,,,
28,23,12,6,2,225,26,9,28,3/27/1990,3/22/2010,"261,306",97,0,1,1,0,0,2,69,169,24,2,2,4,3,2,,,,
28,12,12,2,4,225,26,9,28,3/27/1990,3/22/2010,"236,629",93,0,1,1,0,0,2,69,169,24,3,1,5,2,1,,,,
28,23,12,4,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,3,2,4,2,1,,,,
28,23,12,6,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,3,2,5,3,2,,,,
28,23,12,4,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,3,2,4,2,1,,,,
28,23,12,3,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,2,2,4,2,1,,,,
28,23,12,5,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,3,1,3,3,2,,,,
28,23,12,2,4,225,26,9,28,3/27/1990,3/22/2010,"280,549",98,0,1,1,0,0,2,69,169,24,2,2,4,3,2,,,,
30,19,12,3,2,157,27,6,29,3/27/1989,3/22/2009,"343,253",95,0,1,0,1,1,0,75,185,22,3,1,5,2,2,,,,
30,28,12,2,2,157,27,6,29,3/27/1989,3/22/2009,"236,629",93,0,1,0,1,1,0,75,185,22,2,2,5,3,2,,,,
33,28,12,2,4,248,25,14,47,4/1/1971,3/27/1991,"306,345",93,0,1,2,0,0,1,86,165,32,1,1,4,3,4,,,,
33,23,12,3,4,248,25,14,47,4/1/1971,3/27/1991,"261,306",97,0,1,2,0,0,1,86,165,32,1,4,2,4,2,,,,
33,14,12,6,2,248,25,14,47,4/1/1971,3/27/1991,"343,253",95,0,1,2,0,0,1,86,165,32,3,4,4,2,1,,,,
34,19,12,3,4,118,10,10,37,3/29/1981,3/24/2001,"261,306",97,0,1,0,0,0,0,83,172,28,64,2,4,3,2,,,,
34,19,12,3,4,118,10,10,37,3/29/1981,3/24/2001,"261,306",97,0,1,0,0,0,0,83,172,28,56,2,3,3,1,,,,
34,27,12,6,4,118,10,10,37,3/29/1981,3/24/2001,"261,306",97,0,1,0,0,0,0,83,172,28,2,1,3,3,2,,,,
34,25,12,3,4,118,10,10,37,3/29/1981,3/24/2001,"236,629",93,0,1,0,0,0,0,83,172,28,8,1,4,3,2,,,,
36,23,12,4,4,118,13,18,50,4/1/1968,3/27/1988,"261,306",97,0,1,1,1,0,0,98,178,31,2,1,4,2,2,,,,
36,28,12,3,4,118,13,18,50,4/1/1968,3/27/1988,"236,629",93,0,1,1,1,0,0,98,178,31,1,2,5,2,1,,,,
